1,0,10000,5,0
1001,1.5389,9206,6,165
2001,3.1019,8744,6,208
3001,4.691,8290,6,247
4001,6.3216,7960,6,266
5001,8.0217,7677,6,311
6001,9.6794,7306,6,339
7001,11.481,7035,6,358
8001,13.434,6729,6,369
9001,15.351,6488,6,371
10001,17.25,6243,6,386
11001,19.135,5937,7,411
12001,21.251,5714,7,408
13001,23.417,5504,7,418
14001,25.395,5278,7,433
15001,27.545,5115,7,421
16001,29.724,4927,7,414
17001,32.018,4731,7,405
18001,34.495,4588,9,385
19001,36.999,4415,11,370
20001,39.519,4219,11,391
21001,42.083,4058,11,380
22001,44.747,3858,12,375
23001,47.644,3632,14,363
24001,50.632,3503,15,340
25001,53.605,3393,18,338
26001,56.588,3243,19,333
27001,59.668,3146,22,321
28001,62.809,2993,21,301
29001,66.084,2829,21,288
30001,69.466,2676,23,283
31001,73.065,2544,26,261
32001,76.581,2396,29,247
33001,80.376,2260,33,227
34001,84.389,2145,38,215
35001,88.367,2002,41,208
36001,92.599,1898,46,197
37001,97.064,1764,49,183
38001,101.66,1669,53,175
39001,106.23,1563,62,175
40001,111.16,1442,77,170
41001,116.2,1365,88,141
42001,121.18,1282,94,146
43001,126.67,1174,111,130
44001,131.94,1096,132,115
45001,137.52,1028,145,106
46001,143.31,961,169,102
47001,149.19,870,196,93
48001,155.06,778,219,95
49001,161.51,719,240,86
50001,167.97,663,270,77
51001,175,567,305,79
52001,181.81,514,345,76
53001,188.72,445,386,65
54001,195.88,424,429,57
55001,202.68,382,492,50
56001,209.97,332,568,46
57001,217.27,296,648,45
58001,224.57,257,730,39
59001,231.87,239,818,34
60001,239.06,213,923,28
61001,246.31,191,1043,24
62001,253.29,160,1154,25
63001,260.2,151,1270,20
64001,267.03,138,1385,19
65001,274.02,130,1551,18
66001,280.58,124,1698,19
67001,287.23,104,1848,19
68001,293.57,103,2027,13
69001,299.89,86,2197,15
70001,306.15,75,2383,17
71001,311.9,59,2577,16
72001,317.52,50,2762,12
73001,322.87,45,2986,10
74001,328.22,32,3198,10
75001,333.19,23,3406,12
76001,338.26,24,3636,11
77001,343.34,29,3843,7
78001,348.27,33,4068,7
79001,353.02,32,4284,16
80001,357.76,33,4515,14
81001,361.92,24,4733,18
81710,365,25,4899,17
